59,1077280094,77010065,280094,วัดหนองหอย,watnonghoi,นายพีระ รวดเร็ว,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 6 หนองหอย,อ่างทอง,ทับสะแก,ประจวบคีรีขันธ์,77130,watnonghoi.thapsakae@gmail.com,www.watnonghoi.ac.th,อบต.อ่างทอง,32556019,-,10/10/2478,65,20,ขนาดกลาง,มีไฟฟ้า,19,317,11,19 พฤศจิกายน 2562 เวลา 11:05:56 น.
60,1077280096,77010067,280096,บ้านหนองมะค่า,bannongmakha,นางสาวกาญจน์จิรา ไพศาลสมบัติ,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 5 หนองมะค่า,อ่างทอง,ทับสะแก,ประจวบคีรีขันธ์,77130,-,www.bannongmakha.ac.th,อบต.อ่างทอง,32510392,-,19/05/2518,53,20,ขนาดกลาง,มีไฟฟ้า,17,153,12,19 มิถุนายน 2562 เวลา 10:10:07 น.
61,1077280113,77010068,280113,บ้านห้วยทรายขาว,banhuaysaikhao,นางสาวกิ่งแก้ว สุขชนะ,อนุบาล-ประถมศึกษา,,หมู่ 5 ห้วยทรายขาว,กำเนิดนพคุณ,บางสะพาน,ประจวบคีรีขันธ์,77140,-,-,อบต.กำเนิดนพคุณ,32691289,32691289,17/05/2513,86,4,ขนาดเล็ก,มีไฟฟ้า,13,174,8,30 พฤษภาคม 2562 เวลา 12:05:43 น.
62,1077280114,77010069,280114,บ้านดอนทอง,bandonthong,นางสาวสุรัตน์วดี สุทธาโย,อนุบาล-ประถมศึกษา,,หมู่ 6 ดอนทอง,กำเนิดนพคุณ,บางสะพาน,ประจวบคีรีขันธ์,77140,bandonthong2561@hotmail.com,-,อบต.กำเนิดนพคุณ,32691006,-,15/08/2485,98,3,ขนาดเล็ก,มีไฟฟ้า,11,112,9,10 มิถุนายน 2562 เวลา 15:07:33 น.
63,1077280115,77010070,280115,วัดนาผักขวง,watnaphakkhuang,นายอำนาจ จำนงค์รัตน์,อนุบาล-ประถมศึกษา,,หมู่ 2 นาผักขวง,กำเนิดนพคุณ,บางสะพาน,ประจวบคีรีขันธ์,77140,a_jumnongrat@hotmail.com,-,อบต.กำเนิดนพคุณ,32690043,-,01/10/2478,85,8,ขนาดเล็ก,มีไฟฟ้า,7,61,9,05 มิถุนายน 2562 เวลา 15:09:57 น.
64,1077280116,77010071,280116,บ้านถ้ำเขาน้อย,bantumkhaonoi,-,อนุบาล-ประถมศึกษา,,หมู่ 3 ถ้ำเขาน้อย,กำเนิดนพคุณ,บางสะพาน,ประจวบคีรีขันธ์,77140,chaokuneat@hotmail.com,-,อบต.กำเนิดนพคุณ,080 6539996,-,26/12/2498,80,8,ขนาดเล็ก,มีไฟฟ้า,5,47,8,25 พฤษภาคม 2561 เวลา 09:09:20 น.
65,1077280117,77010072,280117,บ้านดอนสง่า,Bandonsanga,นางวิมลพรรณ รักทอง,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 7 หนองตาจ่า,กำเนิดนพคุณ,บางสะพาน,ประจวบคีรีขันธ์,77140,bandonsanga@hotmail.com,-,อบต.กำเนิดนพคุณ,32646734,-,01/05/2517,95,11,ขนาดกลาง,มีไฟฟ้า,18,191,11,28 มิถุนายน 2562 เวลา 14:57:55 น.
66,1077280126,77010073,280126,อนุบาลบางสะพาน,Anubanbangsaphan,นายวิโรจน์ โตแก้ว,อนุบาล-ประถมศึกษา,,หมู่ 1 ตลาดบางสะพาน,กำเนิดนพคุณ,บางสะพาน,ประจวบคีรีขันธ์,77140,anuban_bangsaphan@hotmail.com,-,เทศบาล ต.กำเนิดนพคุณ,32691008,32691008,01/10/2465,90,2,ขนาดใหญ่,มีไฟฟ้า,47,987,27,24 พฤษภาคม 2561 เวลา 15:25:36 น.
67,1077280110,77010074,280110,ไตรกิตทัตตานนท์,traikittattanon,นายนพดล ส่วนน้อย,อนุบาล-ประถมศึกษา,,หมู่ 10 สามขุม,ชัยเกษม,บางสะพาน,ประจวบคีรีขันธ์,77190,prchs@outlook.co.th,www.webrongrean.in.th/trikittattanon/home,อบต.ชัยเกษม,32640025,-,20/10/2514,ุ60,23,ขนาดเล็ก,มีไฟฟ้า,7,79,8,16 ธันวาคม 2562 เวลา 09:18:16 น.
68,1077280111,77010075,280111,บ้านดงไม้งาม,bandongmaingam,-,อนุบาล-ประถมศึกษา,,หมู่ 3 ดงไม้งาม,ชัยเกษม,บางสะพาน,ประจวบคีรีขันธ์,77190,bandongmaingam@hotmail.com,www.bandongmaingam.ac.th,อบต.ชัยเกษม,32697401,-,17/05/2513,74,14,ขนาดเล็ก,มีไฟฟ้า,11,119,8,20 มิถุนายน 2562 เวลา 16:48:06 น.
69,1077280106,77010076,280106,บ้านมรสวบ,banmorasob,นางธนัตถ์กานต์ นิธิปิยโชติสกุล,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 4 มรสวบ,ชัยเกษม,บางสะพาน,ประจวบคีรีขันธ์,77190,banmorasobschool@gmail.com,www.banmorasobschool.ac.th,อบต.ชัยเกษม,861644623,-,18/06/2511,90,30,ขนาดกลาง,มีไฟฟ้า,18,269,11,23 กันยายน 2562 เวลา 15:00:04 น.
70,1077280107,77010077,280107,บ้านเขามัน,bankhaoman,นายสุรจิตร สุขสีดา,อนุบาล-ประถมศึกษา,,หมู่ 11 เขามัน,ชัยเกษม,บางสะพาน,ประจวบคีรีขันธ์,77190,khaoman.school@gmail.com,,อบต.ชัยเกษม,32640024,32640024,23/04/2523,65,40,ขนาดกลาง,มีไฟฟ้า,8,120,8,29 มิถุนายน 2561 เวลา 17:45:16 น.
71,1077280108,77010078,280108,สมาคมเลขานุการสตรี 1,samakhomlakhanukhansatri 1,นายสุรชัย แคลนกระโทก,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 6 ห้วยไก่ต่อ,ชัยเกษม,บางสะพาน,ประจวบคีรีขันธ์,77190,nippon322@hotmail.com,-,อบต.ชัยเกษม,899159777,-,07/09/2514,60,32,ขนาดกลาง,มีไฟฟ้า,20,323,11,15 สิงหาคม 2562 เวลา 14:00:46 น.
72,1077280109,77010079,280109,บ้านหนองจันทร์,bannongchan,นางสาวจินตนา พุ่มไสว,อนุบาล-ประถมศึกษา,,หมู่ 2 หนองจันทร์,ชัยเกษม,บางสะพาน,ประจวบคีรีขันธ์,77190,nongchan2504l@hotmail.com,-,อบต.ชัยเกษม,32640022,32640022,02/05/2504,75,25,ขนาดกลาง,มีไฟฟ้า,12,127,8,01 มิถุนายน 2561 เวลา 12:50:20 น.
73,1077280104,77010080,280104,บ้านยางเขา,banyangkhao,นายสถาพร หาภา,อนุบาล-ประถมศึกษา,,หมู่ 5 ยางเขา,ชัยเกษม,บางสะพาน,ประจวบคีรีขันธ์,77190,ิbanyangkhao@pck1.go.th,-,อบต.ชัยเกษม,32906030,-,17/05/2514,57,21,ขนาดเล็ก,มีไฟฟ้า,7,74,8,28 มิถุนายน 2562 เวลา 15:09:39 น.
74,1077280105,77010081,280105,บ้านหนองหญ้าปล้อง,bannongyaplong,นางสาวกรวีร์ พิมพ์สอาด,อนุบาล-ประถมศึกษา,,หมู่ 1 หนองหญ้าปล้อง,ชัยเกษม,บางสะพาน,ประจวบคีรีขันธ์,77190,chada_tomo@hotmail.com,,อบต.ชัยเกษม,32602860,-,20/05/2484,56,30,ขนาดเล็ก,มีไฟฟ้า,7,79,8,30 พฤษภาคม 2562 เวลา 12:16:07 น.
75,1077280130,77010082,280130,บ้านวังยาว,banwangyao,นางสาวนันทรัตน์ เกื้อหนุน,อนุบาล-ประถมศึกษา,,หมู่ 1 วังยาว,ทองมงคล,บางสะพาน,ประจวบคีรีขันธ์,77230,Banwangyao@gmail.com,-,อบต.ทองมงคล,32697255,-,17/08/2494,80,10,ขนาดเล็ก,มีไฟฟ้า,10,101,9,26 ตุลาคม 2561 เวลา 21:43:05 น.
76,1077280131,77010083,280131,บ้านทองมงคล,banthongmongkol,-,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 6 เขาแก้ว,ทองมงคล,บางสะพาน,ประจวบคีรีขันธ์,77230,-,banthongmongkol.ac.th,อบต.ทองมงคล,-,-,17/05/2519,90,20,ขนาดใหญ่,มีไฟฟ้า,30,611,18,30 มิถุนายน 2561 เวลา 14:43:06 น.
77,1077280132,77010084,280132,บ้านราษฏร์ประสงค์,banradprasong,-,อนุบาล-ประถมศึกษา,,หมู่ 10 ราษฎร์ประสงค์,ทองมงคล,บางสะพาน,ประจวบคีรีขันธ์,77230,Inmalai98@Gmail.com,-,อบต.ทองมงคล,32640028,-,20/05/2508,90,13,ขนาดเล็ก,มีไฟฟ้า,3,64,9,30 มิถุนายน 2561 เวลา 15:34:09 น.
78,1077280133,77010085,280133,บ้านธรรมรัตน์,Banthammarat,นางสาวปิยวรรณ คงวัดใหม่,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 5 ธรรมรัตน์,ทองมงคล,บางสะพาน,ประจวบคีรีขันธ์,77230,banthammarat.school@gmail.com,http://www.facebook.com/banthammaratschool,อบต.ทองมงคล,32906033,-,13/06/2505,90.7,23.7,ขนาดกลาง,มีไฟฟ้า,18,183,11,02 พฤศจิกายน 2561 เวลา 10:23:44 น.
79,1077280137,77010086,280137,บ้านในล็อค,bannailock,นายธงชัย แสงโพลง,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 8 ในล็อค,ทองมงคล,บางสะพาน,ประจวบคีรีขันธ์,77230,gantimaporn2517@gmail.com,-,อบต.ทองมงคล,32640026,-,28/04/2529,85,30,ขนาดกลาง,มีไฟฟ้า,25,433,15,28 มิถุนายน 2561 เวลา 06:18:58 น.
80,1077280102,77010087,280102,วัดธงชัยธรรมจักร,watthongchaitammajak,นางสาวมิญญ์ชนก ปรางละออ,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 2 ปากคลอง,ธงชัย,บางสะพาน,ประจวบคีรีขันธ์,77190,watthongchai@hotmail.com,-,เทศบาล ต.บ้านกรูด,32695126,32695522,01/05/2457,71.7,21.5,ขนาดกลาง,มีไฟฟ้า,20,230,11,19 มิถุนายน 2562 เวลา 15:49:31 น.
81,1077280103,77010088,280103,วัดดอนยาง,watdonyang,นางจุฑาทิพย์ อิทธิศุภเศรษฐ์,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 6 ดอนกระทุ,ธงชัย,บางสะพาน,ประจวบคีรีขันธ์,77190,watdonyang.school@yahoo.com,www.thaischool.in.th/watdonyang/,เทศบาล ต.บ้านกรูด,32695320,32695320,02/07/2474,70,15,ขนาดเล็ก,มีไฟฟ้า,20,257,11,24 พฤษภาคม 2561 เวลา 09:55:15 น.
82,1077280098,77010089,280098,บ้านหนองมงคล,bannongmongkol,นายนิพล พื้นผา,อนุบาล-ประถมศึกษา,,หมู่ 7 หนองมงคล,ธงชัย,บางสะพาน,ประจวบคีรีขันธ์,77190,nmkschool.089@gmail.com,nongmongkol.superwebsite.com/,อบต.ธงชัย,-,-,25/09/2484,75,17,ขนาดเล็ก,มีไฟฟ้า,7,86,8,27 กุมภาพันธ์ 2563 เวลา 08:07:23 น.
83,1077280099,77010090,280099,บ้านดอนสูง,Bandonsung,-,อนุบาล-ประถมศึกษา,,หมู่ 11 ดอนสูง,ธงชัย,บางสะพาน,ประจวบคีรีขันธ์,77190,donsong.sch@hotmail.com,-,อบต.ธงชัย,081-7011701,-,10/01/2523,80,15,ขนาดเล็ก,มีไฟฟ้า,5,21,8,12 มิถุนายน 2561 เวลา 11:06:47 น.
84,1077280101,77010091,280101,บ้านหนองระแวง,bannongrawang,นางสาวธีรารัตน์ ชัยนิรัติศัย,อนุบาล-ประถมศึกษา,,หมู่ 5 หนองระแวง,ธงชัย,บางสะพาน,ประจวบคีรีขันธ์,77190,rawang_school@hotmail.com,-,อบต.ธงชัย,-,-,16/05/2500,70,25,ขนาดกลาง,มีไฟฟ้า,16,290,10,07 มิถุนายน 2561 เวลา 13:19:24 น.
85,1077280097,77010092,280097,วัดถ้ำคีรีวงศ์,wadthamkiriwong,-,อนุบาล-ประถมศึกษา,,หมู่ 1 ถ้ำคีรีวงศ์,ธงชัย,บางสะพาน,ประจวบคีรีขันธ์,77190,wadthumkiriwong_sch@hotmail.com,-,อบต.ธงชัย,935764454,-,01/07/2502,60,25,ขนาดเล็ก,มีไฟฟ้า,9,67,8,26 สิงหาคม 2562 เวลา 12:56:25 น.
86,1077280121,77010095,280121,บ้านหินกอง,banhinkhong,นายศิลปิน พรหมมณี,อนุบาล-ประถมศึกษา,,หมู่ 2 หินกอง,พงศ์ประศาสน์,บางสะพาน,ประจวบคีรีขันธ์,77140,ban_hinkong@hotmail.com,-,อบต.พงศ์ประศาสน์,-,-,02/06/2481,91,10,ขนาดกลาง,มีไฟฟ้า,10,172,9,12 มิถุนายน 2562 เวลา 08:36:01 น.
87,1077280122,77010096,280122,บ้านชะม่วง,banchamuang,-,อนุบาล-ประถมศึกษา,,หมู่ 3 ชะม่วง,พงศ์ประศาสน์,บางสะพาน,ประจวบคีรีขันธ์,77140,baanchamoung@gmail.com,-,อบต.พงศ์ประศาสน์,933624536,-,21/07/2498,94,11,ขนาดเล็ก,มีไฟฟ้า,9,122,9,18 พฤษภาคม 2561 เวลา 13:57:23 น.
88,1077280123,77010097,280123,บ้านสวนหลวง,bansuanluang,นายพิเศษ มากมา,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 9 สวนหลวง,พงศ์ประศาสน์,บางสะพาน,ประจวบคีรีขันธ์,77140,bsuanluang@gmail.com,-,อบต.พงศ์ประศาสน์,32817029,32817029,16/05/2523,98,5,ขนาดกลาง,มีไฟฟ้า,16,174,12,29 มิถุนายน 2561 เวลา 16:16:17 น.
89,1077280125,77010098,280125,บ้านห้วยแก้ว,banhuaykaew,นายกลยุทธ ยกย่อง,อนุบาล-ประถมศึกษา,,หมู่ 6 ห้วยแก้ว,พงศ์ประศาสน์,บางสะพาน,ประจวบคีรีขันธ์,77140,-,-,อบต.พงศ์ประศาสน์,32640030,-,27/06/2485,79,11,ขนาดกลาง,มีไฟฟ้า,12,130,9,29 มิถุนายน 2561 เวลา 10:58:33 น.
90,1077280124,77010099,280124,บางสะพาน,bangsaphan,ว่าที่ร้อยตรีเสรี สุขกันตะ,อนุบาล-ประถมศึกษา,,หมู่ 8 บ้านล่าง,แม่รำพึง,บางสะพาน,ประจวบคีรีขันธ์,77140,banlang_bangsaphan@hotmail.com,www.bangsaphanschool.net,อบต.แม่รำพึง,32691007,32692146,01/05/2496,86,2,ขนาดใหญ่,มีไฟฟ้า,36,892,26,14 มิถุนายน 2562 เวลา 06:31:35 น.
91,1077280118,77010100,280118,บ้านท่าขาม,banthakham,นายสุรศักดิ์ สายนาค,อนุบาล-ประถมศึกษา,,หมู่ 4 ท่าขาม,แม่รำพึง,บางสะพาน,ประจวบคีรีขันธ์,77140,-,www.banthakham.com,อบต.แม่รำพึง,32691253,-,18/11/2483,100,10,ขนาดกลาง,มีไฟฟ้า,12,151,9,29 มิถุนายน 2561 เวลา 12:47:04 น.
92,1077280100,77010101,280100,บ้านดอนสำราญ,bandonsamran,-,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 1 ดอนสำราญ,แม่รำพึง,บางสะพาน,ประจวบคีรีขันธ์,77140,-,data.bopp-obec.info/web/index.php?School_ID=1077280100,อบต.แม่รำพึง,32640031,-,27/06/2484,74,24,ขนาดกลาง,มีไฟฟ้า,11,127,11,23 พฤษภาคม 2562 เวลา 11:27:34 น.
93,1077280112,77010102,280112,บ้านอ่าวยาง,banaowyang,-,อนุบาล-ประถมศึกษา,,หมู่ 3 อ่าวยาง,แม่รำพึง,บางสะพาน,ประจวบคีรีขันธ์,77140,aowyang.school@gmail.com,-,อบต.แม่รำพึง,32693212,-,01/10/2494,91,8,ขนาดเล็ก,มีไฟฟ้า,4,25,6,24 พฤษภาคม 2561 เวลา 12:38:41 น.
94,1077280135,77010103,280135,บ้านคลองลอย,banklongloi,นายอุดรรักษ์ คำลุน,อนุบาล-ประถมศึกษา,,หมู่ 8 คลองลอย,ร่อนทอง,บางสะพาน,ประจวบคีรีขันธ์,77230,khongloi@hotmail.com,www.banklongloi.ac.th,อบต.ร่อนทอง,32694048,32690048,23/06/2520,80,20,ขนาดกลาง,มีไฟฟ้า,12,257,9,10 ตุลาคม 2562 เวลา 10:09:31 น.
95,1077280127,77010104,280127,บ้านวังน้ำเขียว,banwangnamkhaew,นางภัทรามาศ กำนิล,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 7 วังน้ำเขียว,ร่อนทอง,บางสะพาน,ประจวบคีรีขันธ์,77230,wang_1234@windowslive.com,http://www.banwangnamkhaew.ac.th/,อบต.ร่อนทอง,032-819045,032-819045,17/5/2516,96,20,ขนาดกลาง,มีไฟฟ้า,26,536,15,28 มิถุนายน 2562 เวลา 16:47:20 น.
96,1077280134,77010105,280134,ธนาคารออมสิน,thanakhanoomsin,นายเฉลิมเกียรติ แย้มพราย,อนุบาล-มัธยมศึกษาตอนปลาย,,หมู่ 5 เกาะยายฉิม,ร่อนทอง,บางสะพาน,ประจวบคีรีขันธ์,77230,tnk.oomsinschool@hotmail.com,http://school.obec.go.th/thanakarnomsin/,เทศบาล ต.ร่อนทอง,32697253,32697254,01/01/2507,68,15,ขนาดใหญ่,มีไฟฟ้า,74,1342,39,27 มิถุนายน 2562 เวลา 20:54:23 น.
97,1077280128,77010106,280128,บ้านทุ่งเชือก,banthungchueak,นายจงรักษ์ วัตรสติ,อนุบาล-ประถมศึกษา,,หมู่ 10 ทุ่งเชือก,ร่อนทอง,บางสะพาน,ประจวบคีรีขันธ์,77230,banthungchueak@pck1.go.th,-,อบต.ร่อนทอง,-,-,24/06/2522,80,13,ขนาดกลาง,มีไฟฟ้า,11,127,8,29 มิถุนายน 2561 เวลา 14:11:23 น.
98,1077280129,77010107,280129,บ้านดอนสำนัก,bandonsamnak,นายจรัญ คงศรี,อนุบาล-ประถมศึกษา,,หมู่ 1 ดอนสำนัก,ร่อนทอง,บางสะพาน,ประจวบคีรีขันธ์,77230,-,,เทศบาล ต.ร่อนทอง,32557270,-,03/11/2495,82,9,ขนาดเล็ก,มีไฟฟ้า,9,103,8,10 ตุลาคม 2562 เวลา 09:39:32 น.
99,1077280198,77010108,280198,มูลนิธิศึกษา,mulnithisuksa,นางกอบกุล การางวัล,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 2 หนองจันทร์หอม,ช้างแรก,บางสะพานน้อย,ประจวบคีรีขันธ์,77170,nutty_perfect7421@hotmail.co.th,-,อบต.ช้างแรก,32558020,-,06/07/2514,94,15,ขนาดเล็ก,มีไฟฟ้า,15,206,11,30 มิถุนายน 2561 เวลา 19:03:49 น.
100,1077280199,77010109,280199,บ้านไร่บนสามัคคี,banraibonsamakkee,นายสุรพล ณ วันจันทร์,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 6 ไร่บน,ช้างแรก,บางสะพานน้อย,ประจวบคีรีขันธ์,77170,raibonsamakkee@hotmail.com,-,อบต.ช้างแรก,32640034,32558050,22/02/2514,110,17,ขนาดกลาง,มีไฟฟ้า,18,145,11,28 มิถุนายน 2562 เวลา 18:13:13 น.
101,1077280200,77010110,280200,บ้านบางเจริญ,banbangjaroen,นายอรรถพล บัวทอง,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 3 บางเจริญ,ไชยราช,บางสะพานน้อย,ประจวบคีรีขันธ์,77170,Admin@bcr.ac.th,www.bcr.ac.th,อบต.ไชยราช,32646945,-,15/12/2530,115,31,ขนาดกลาง,มีไฟฟ้า,20,381,12,18 ธันวาคม 2562 เวลา 09:29:59 น.
102,1077280201,77010111,280201,บ้านทองอินทร์,banthongin,นางสุมาลี พ่วงสำราญ,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 4 ทองอินทร์,ไชยราช,บางสะพานน้อย,ประจวบคีรีขันธ์,77170,tisc.2532@gmail.com,www.tisc.ac.th,อบต.ไชยราช,810826899,-,01/04/2532,131,25,ขนาดกลาง,มีไฟฟ้า,18,206,12,30 มิถุนายน 2561 เวลา 13:44:22 น.
103,1077280202,77010112,280202,บ้านช้างเผือก,banchangpueak,นางสาวฉัตรตรา เกตุธนวิชญ์,อนุบาล-ประถมศึกษา,,หมู่ 2 คอกอ้ายเผือก,ไชยราช,บางสะพานน้อย,ประจวบคีรีขันธ์,77170,banchangpueak@yahoo.co.th,www.pck1.go.th/changpueak/,อบต.ไชยราช,32640038,-,19/05/2518,125,25,ขนาดกลาง,มีไฟฟ้า,13,231,8,30 พฤษภาคม 2562 เวลา 12:43:30 น.
104,1077280196,77010113,280196,บ้านไชยราช,banchairach,นางสาวภาวิณี เสนาการ,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 5 หนองหิน,ไชยราช,บางสะพานน้อย,ประจวบคีรีขันธ์,77170,-,www.banchairach.ac.th,อบต.ไชยราช,32694611,32694612,25/08/2485,100,20,ขนาดกลาง,มีไฟฟ้า,29,577,19,29 มิถุนายน 2561 เวลา 14:33:42 น.
105,1077280197,77010114,280197,อนุบาลบางสะพานน้อย,anubanbangsaphannoi,นายสมชาย ช่วยชูหนู,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 3 ช้างแรก,ช้างแรก,บางสะพานน้อย,ประจวบคีรีขันธ์,77170,-,-,อบต.ช้างแรก,32558018,3255018,25/05/2502,110,10,ขนาดกลาง,มีไฟฟ้า,16,323,12,30 มิถุนายน 2561 เวลา 14:46:03 น.
106,1077280206,77010115,280206,บ้านบางเบิด,banbangberd,นายนิธิ พวงเดช,อนุบาล-ประถมศึกษา,,หมู่ 5 บางเบิด,ทรายทอง,บางสะพานน้อย,ประจวบคีรีขันธ์,77170,-,-,อบต.ทรายทอง,032-817269,32817269,12/03/2507,130,20,ขนาดเล็ก,มีไฟฟ้า,9,87,8,29 มิถุนายน 2562 เวลา 13:03:31 น.
107,1077280207,77010116,280207,บ้านฝั่งแดง,banfangdang,นายเอก อดุลย์อารยะรังษี,อนุบาล-ประถมศึกษา,,หมู่ 4 ฝั่งแดง,ทรายทอง,บางสะพานน้อย,ประจวบคีรีขันธ์,77170,-,-,อบต.ทรายทอง,32640045,-,01/01/2500,115,29,ขนาดกลาง,มีไฟฟ้า,13,160,9,14 มิถุนายน 2562 เวลา 08:44:43 น.
108,1077280208,77010117,280208,วัดกำมะเสน,watkammasen,นางสาวจารุณี ปิ่นแก้ว,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 2 กำมะเสน,ทรายทอง,บางสะพานน้อย,ประจวบคีรีขันธ์,77170,Kamsen1@hotmail.com,,อบต.ทรายทอง,885436756,-,01/10/2478,108,16,ขนาดเล็ก,มีไฟฟ้า,12,107,12,19 มิถุนายน 2562 เวลา 08:29:08 น.
109,1077280193,77010119,280193,บ้านห้วยสัก,banhuaysak,นายสมคิด ไชยแก้ว,อนุบาล-ประถมศึกษา,,หมู่ 7 ห้วยสัก,ทรายทอง,บางสะพานน้อย,ประจวบคีรีขันธ์,77170,-,-,อบต.ทรายทอง,917153139,-,01/05/2473,108,19,ขนาดเล็ก,มีไฟฟ้า,8,63,8,03 ธันวาคม 2562 เวลา 10:57:45 น.
110,1077280194,77010120,280194,บ้านทุ่งสีเสียด,banthungsisiad,นายวัฒนชัย ปัตเมฆ,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 8 ทุ่งสีเสียด,ทรายทอง,บางสะพานน้อย,ประจวบคีรีขันธ์,77170,banthungsiseadschool@hotmail.com,www.btsschool.com,อบต.ทรายทอง,32640042,32640042,17/5/2508,100,10,ขนาดกลาง,มีไฟฟ้า,17,157,12,02 กรกฎาคม 2562 เวลา 19:01:42 น.
111,1077280195,77010121,280195,บ้านทรายทอง,bansaithong,นายพนม ถือพุดซา,อนุบาล-ประถมศึกษา,,หมู่ 6 บ่อไพ,ทรายทอง,บางสะพานน้อย,ประจวบคีรีขันธ์,77170,-,bansaitong.pck1.go.th/,อบต.ทรายทอง,32640046,-,16/05/2503,120,15,ขนาดเล็ก,มีไฟฟ้า,8,55,8,29 พฤษภาคม 2562 เวลา 15:55:08 น.
112,1077280189,77010122,280189,บ้านหนองฆ้อง,bannongkhong,นางสุกัญญา ปัตเมฆ,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 1 หนองฆ้อง,บางสะพาน,บางสะพานน้อย,ประจวบคีรีขันธ์,77170,bnk068@hotmail.com,-,อบต.บางสะพาน,32694832,-,01/10/2500,96,7,ขนาดเล็ก,มีไฟฟ้า,11,58,12,19 มีนาคม 2562 เวลา 14:01:32 น.
113,1077280190,77010123,280190,บ้านทุ่งไทร,banthungsai,นางสาวจันทัปปภา ปิ่นเกตุ,อนุบาล-ประถมศึกษา,,หมู่ 7 ทุ่งไทร,บางสะพาน,บางสะพานน้อย,ประจวบคีรีขันธ์,77170,thoongsai@hotmail.com,thoong@sai,อบต.บางสะพาน,-,-,09/03/2517,100,6.3,ขนาดเล็ก,มีไฟฟ้า,8,81,9,26 พฤศจิกายน 2562 เวลา 10:32:07 น.
114,1077280186,77010124,280186,บ้านบางสะพานน้อย,banbangsaphannoi,นายสุเทพ เขียวงาม,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 4 ละหาน,บางสะพาน,บางสะพานน้อย,ประจวบคีรีขันธ์,77170,bbnschool2555@gmail.com,www.bbnschool.com,เทศบาล ต.บางสะพานน้อย,32699028,32699028,01/01/2478,110,0.5,ขนาดกลาง,มีไฟฟ้า,27,485,15,05 พฤศจิกายน 2561 เวลา 10:43:44 น.
115,1077280187,77010125,280187,วัดดอนตะเคียน,watdontakhain,นางสาวหทัยรัตน์ ชวนชื่น,อนุบาล-ประถมศึกษา,,หมู่ 9 หนองคล้า,บางสะพาน,บางสะพานน้อย,ประจวบคีรีขันธ์,77170,Dontakhain58@outlook.com,www.watdontakhainschool.com,อบต.บางสะพาน,860208074,-,01/01/2476,125,2,ขนาดเล็ก,มีไฟฟ้า,9,80,9,29 มิถุนายน 2562 เวลา 12:21:44 น.
116,1077280188,77010126,280188,บ้านปากคลอง(ราษฏร์อุปกรณ์),banparkklong,นายนัฐวุฒิ แก้วศรี,อนุบาล-ประถมศึกษา,,หมู่ 3 ปากคลอง,บางสะพาน,บางสะพานน้อย,ประจวบคีรีขันธ์,77170,banpakklong@hotmail.com,www.banpakklong.com,อบต.บางสะพาน,32699029,-,01/06/2479,110,5,ขนาดกลาง,มีไฟฟ้า,10,116,9,10 มิถุนายน 2562 เวลา 10:19:16 น.
117,1077280191,77010127,280191,บ้านทุ่งกะโตน,bantunggatone,นายจเร พวงเดช,อนุบาล-ประถมศึกษา,,หมู่ 4 หนองบอน,ปากแพรก,บางสะพานน้อย,ประจวบคีรีขันธ์,77170,toonggaton@hotmail.com,www.bantoonggatone.ac.th,อบต.ปากแพรก,32699501,-,19/06/2548,116,2,ขนาดเล็ก,มีไฟฟ้า,45,848,25,28 พฤษภาคม 2562 เวลา 09:58:08 น.
118,1077280192,77010128,280192,บ้านหนองห้วยฝาด,Bannonghuayfad,นายจตุรานน เกิดพร้อม,อนุบาล-ประถมศึกษา,,หมู่ 6 ทุ่งสะท้อน,ปากแพรก,บางสะพานน้อย,ประจวบคีรีขันธ์,77170,nhf_sc@hotmail.com,www.thaischool.in.th/77102034/,อบต.ปากแพรก,32699538,-,04/07/2483,101,5,ขนาดกลาง,มีไฟฟ้า,23,437,16,29 มิถุนายน 2561 เวลา 13:10:06 น.
